,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
2617,6,-0.689686,100,86,2,10,76,0.462326,0.40115435282958983,0.007003204661273191,0.07323903466551913,0.030942,-16.475690619637135,0.5371941203883493,0.20485079236542172
2618,6,-0.734528,100,86,2,10,76,0.46197,0.40085460678500157,0.007493549426497974,0.07323903466551913,0.030781,-16.452768801810812,0.5394209378640775,0.20753053896736345
2619,6,-0.412088,100,86,2,10,76,0.461622,0.40055486074041324,0.007493549426497974,0.07323903466551913,0.030619,-16.43993131996076,0.5383291563106796,0.21092859721979065
2620,6,0.212117,100,86,2,10,76,0.462075,0.4009288925367424,0.006633801784818851,0.07201213454008222,0.030707,-16.444333969879853,0.5357780058252426,0.21162630984114986
2621,6,0.440207,100,86,2,10,76,0.462542,0.40131038750258197,0.006633801784818851,0.07201213454008222,0.030788,-16.453470796821602,0.5340208718446601,0.21288975798570217
2622,6,0.422731,100,86,2,10,76,0.463016,0.40169188246842163,0.0032943212876451,0.07201213454008222,0.030869,-16.462244902161405,0.5322745126213592,0.21434606866531383
2623,6,0.405126,100,86,2,10,76,0.463496,0.40207337743426125,0.0032943212876451,0.07201213454008222,0.03095,-16.470653598277913,0.5305243563106795,0.2158023793449255
2624,6,-0.195212,100,86,2,10,76,0.462929,0.40162351700810206,0.0032943212876451,0.07201213454008222,0.030937,-16.466601826028718,0.532595259223301,0.21650781720900314
2625,6,-0.935117,100,86,2,10,76,0.462356,0.40116027312101105,0.006633801784818851,0.07201213454008222,0.030937,-16.44719277287338,0.5339567650485435,0.21699325410220704
2626,6,0.46229,100,86,2,10,76,0.462929,0.40162351700810206,0.0032943212876451,0.07201213454008222,0.030937,-16.45678795580218,0.532432363106796,0.21650781720900314
2627,6,0.201556,100,86,2,10,76,0.463499,0.40207559924405195,0.0032943212876451,0.07201213454008222,0.030948,-16.4609714087148,0.5302404398058252,0.21582357546143033
2628,6,-0.418019,100,86,2,10,76,0.462917,0.401612355356961,0.0032943212876451,0.07201213454008222,0.030948,-16.452295106125806,0.5317376300970873,0.21630901235463423
2629,6,0.619466,100,86,2,10,76,0.463499,0.40207559924405195,0.0032943212876451,0.07201213454008222,0.030948,-16.4651525823394,0.5302329378640777,0.21582357546143033
2630,6,0.375529,100,83,2,7,76,0.463839,0.4024480109964192,0.0032914601804364648,0.06914900089367276,0.03119,-16.47244831837731,0.5285584883495144,0.21489053161029764
2631,6,-0.506824,100,83,2,7,76,0.463499,0.40207559924405195,0.0032914601804364648,0.07329948466006456,0.030948,-16.462601812552066,0.5303004155339806,0.21630901235463423
2632,6,0.571391,100,83,2,7,76,0.463839,0.4024480109964192,0.0032914601804364648,0.06914900089367276,0.03119,-16.473702722445733,0.5287613436893203,0.21491026219282192
2633,6,-0.556891,100,83,2,7,76,0.463499,0.40207559924405195,0.0032914601804364648,0.07329948466006456,0.030948,-16.462883516967228,0.5305314854368931,0.21631047303424591
2634,6,-0.180879,100,83,2,7,76,0.463187,0.4017199561137609,0.004169150012253773,0.07329948466006456,0.030688,-16.459369429264967,0.5325325155339805,0.2178497971442782
2635,6,-0.505987,100,83,2,7,76,0.462861,0.40134754436139364,0.004169150012253773,0.07329948466006456,0.030446,-16.449539179796634,0.5337827233009708,0.21965427966855008
2636,6,0.229102,100,83,2,7,76,0.463187,0.4017199561137609,0.004169150012253773,0.07329948466006456,0.030688,-16.453990137193767,0.5318696291262136,0.2181766066912038
2637,6,-0.325027,100,83,2,7,76,0.462861,0.40134754436139364,0.004169150012253773,0.07329948466006456,0.030446,-16.447675549953825,0.5333777601941746,0.21965427966855008
2638,6,0.413241,100,83,2,7,76,0.463187,0.4017199561137609,0.004169150012253773,0.07329948466006456,0.030688,-16.455703936823912,0.5321833252427184,0.21823959779152743
2639,6,-0.328836,100,83,2,7,76,0.462861,0.40134754436139364,0.004169150012253773,0.07329948466006456,0.030446,-16.44931535889973,0.5336749961165047,0.21966278241935916
2640,6,-0.384764,100,83,2,7,76,0.462563,0.4010872661425599,0.0032410203318666802,0.07683038375601256,0.030398,-16.44313787577136,0.5348874776699027,0.22081805173974747
2641,6,0.34553,100,83,2,7,76,0.462863,0.4013524950541035,0.0053059694398258144,0.07511328028287144,0.030441,-16.44868545130534,0.5336312067961164,0.22016702183683487
2642,6,0.421711,100,83,2,7,76,0.463164,0.40160811134126034,0.0053059694398258144,0.07511328028287144,0.030493,-16.455456129104693,0.5324421378640777,0.21947948319605817
2643,6,0.592069,100,83,2,7,76,0.463464,0.40184223115572104,0.0053059694398258144,0.07511328028287144,0.030567,-16.46496193333339,0.5311705660194174,0.21871030183683488
2644,6,0.652063,100,83,2,7,76,0.463767,0.40206931149253033,0.0053059694398258144,0.07511328028287144,0.030648,-16.475430959633282,0.5294440281553396,0.21792113371385752
2645,6,-0.40643,100,83,2,7,76,0.463452,0.40181176709790795,0.0053059694398258144,0.07511328028287144,0.030597,-16.46890562843587,0.5311508398058252,0.21860134905366335
2646,6,-0.325483,100,83,2,7,76,0.463139,0.40154400861393696,0.0053059694398258144,0.07511328028287144,0.030557,-16.46367992509175,0.5328150038834951,0.21924277138376042
2647,6,0.400661,100,83,2,7,76,0.463448,0.4018022809252026,0.0053059694398258144,0.07511328028287144,0.030607,-16.470112641769205,0.531493849514563,0.21856532050997401
2648,6,0.263523,101,87,3,12,75,0.463745,0.40219366052963257,0.00642371892010431,0.07511328028287144,0.030198,-16.45948764508636,0.5289176796116503,0.2221190506070614
2649,1,0.666473,101,87,3,12,75,0.463719,0.4023297911925744,0.005586572196761529,0.07511328028287144,0.029662,-16.49625184985982,0.5146561640776698,0.21865013216045948
2650,1,0.491815,101,88,2,12,76,0.463716,0.40228437512521253,0.0023834444102963097,0.0733666420723707,0.029096,-16.524593118403505,0.5003641873786406,0.21660985400511965
2651,3,0.575569,101,88,2,12,76,0.463852,0.40240245690035337,0.00367756113815371,0.0733666420723707,0.028368,-16.559619900442343,0.49391255825242714,0.21418266953910026
2652,3,0.431536,101,88,2,12,76,0.464001,0.4025205386754942,0.00367756113815371,0.0733666420723707,0.02764,-16.585986148403506,0.48793640388349496,0.2117554850730808
2653,6,-0.552554,101,88,2,12,76,0.463664,0.4022026253654968,0.00367756113815371,0.0733666420723707,0.028145,-16.61003007238409,0.4891483825242717,0.21010589186919731
2654,6,-0.572515,101,88,2,12,76,0.463339,0.40188536821428283,0.0023834444102963097,0.0733666420723707,0.028652,-16.63480361422875,0.4907982009708738,0.208927029733275
2655,6,-0.779917,101,88,2,12,76,0.463032,0.40157492960308405,0.005382725907418269,0.0733666420723707,0.029166,-16.668362448015156,0.49338348932038834,0.2081687792478381
2656,6,-0.669709,101,88,2,12,76,0.462733,0.40126086783838605,0.003906970888703557,0.0733666420723707,0.029676,-16.697016639374382,0.49633230970873776,0.20744907924783812
2657,6,-0.538175,101,88,2,12,76,0.462442,0.40094248177652425,0.006323086067011821,0.0733666420723707,0.030181,-16.719912391801564,0.4988824825242717,0.20677538992744976
2658,6,-0.481772,101,88,2,12,76,0.462161,0.40062224147983583,0.006323086067011821,0.0733666420723707,0.030684,-16.740291625879234,0.4988999873786407,0.206121429733275
2659,6,-0.785117,101,86,3,12,74,0.461787,0.40015755914565615,0.006323086067011821,0.0733666420723707,0.031198,-16.77505868752972,0.5040687009708738,0.2048759239080323
2660,1,0.460112,101,83,2,7,76,0.46188,0.40033014020163127,0.006470357856540947,0.0735412057991754,0.030874,-16.79152545641553,0.49583627572815536,0.2035875918691973
2661,6,-0.401586,101,83,2,7,76,0.46162,0.3999455751754929,0.006470357856540947,0.0735412057991754,0.031134,-16.80430686341391,0.5043460203883495,0.20282260190155982
2662,6,0.698676,101,83,2,7,76,0.461892,0.4003452365682772,0.006470357856540947,0.0735412057991754,0.030891,-16.782069872851036,0.5005299970873784,0.205043902548809
2663,3,-0.874501,101,83,2,7,76,0.461736,0.4000909065910508,0.006470357856540947,0.0735412057991754,0.031296,-16.75523722429001,0.5078055640776699,0.2079565239080323
2664,6,-0.412187,101,83,2,7,76,0.46148,0.39208470635830184,0.008115967811586751,0.0735412057991754,0.031553,-16.768356042337857,0.5117757339805824,0.2057406582122394
2665,6,-0.435073,101,83,2,7,76,0.461227,0.39184930594334544,0.008115967811586751,0.0735412057991754,0.031808,-16.782203273642757,0.5152924310679612,0.20353652584977988
2666,6,-0.337308,101,83,2,7,76,0.460992,0.3916273822186671,0.008115967811586751,0.0735412057991754,0.032077,-16.792938879855196,0.5201634077669903,0.20273858183683485
2667,6,-0.435924,101,83,2,7,76,0.460753,0.39139186459492137,0.008115967811586751,0.0735412057991754,0.032331,-16.806813179502676,0.5239338689320389,0.2019911960763171
2668,6,0.599177,101,83,2,7,76,0.461,0.39163716515265734,0.008115967811586751,0.0735412057991754,0.032089,-16.787742964662176,0.520061513592233,0.20411119639994169
2669,3,-0.482992,101,83,2,7,76,0.460866,0.39153161157932853,0.008115967811586751,0.0735412057991754,0.032493,-16.772923136685986,0.5274276708737863,0.20702381775916498
2670,6,-0.667519,101,88,2,12,76,0.460637,0.39123029234099194,0.010153161770637638,0.07344115885203942,0.032671,-16.802416265812198,0.5299351999999998,0.20433247827696435
2671,6,-0.6629,101,88,2,12,76,0.460416,0.39092839354946685,0.00750353570686455,0.07344115885203942,0.032848,-16.831651648417377,0.5297063650485437,0.20164296719282196
2672,6,0.477271,101,88,2,12,76,0.460639,0.3912535761383905,0.010153161770637638,0.07344115885203942,0.032698,-16.81064154566657,0.5255003650485436,0.20571533094686728
2673,3,0.600067,101,88,2,12,76,0.460841,0.39149887669612654,0.008095478647151091,0.07344115885203942,0.032455,-16.838977472041975,0.5186757893203883,0.2007307502025307
2674,3,0.603751,101,88,2,12,76,0.461053,0.3917441772538625,0.009331409123732636,0.07344115885203942,0.032213,-16.867536207478867,0.5129876524271845,0.197198700364343
2675,3,0.579835,101,88,2,12,76,0.461268,0.39196891538130746,0.009350656639959218,0.07344115885203942,0.03199,-16.89501058870864,0.5080819912621359,0.19398961638376047
2676,3,0.79165,101,88,2,12,76,0.461449,0.39210973048744574,0.009350656639959218,0.07344115885203942,0.031851,-16.93256936354683,0.5031826601941748,0.19123665691774105
2677,6,-0.480607,101,88,2,12,76,0.461213,0.3917849665205004,0.006777711479982459,0.07344115885203942,0.032002,-16.953765245747476,0.5081965388349515,0.18975384445819413
2678,6,-0.876066,101,85,3,11,74,0.461016,0.39158679038528693,0.006777711479982459,0.07344115885203942,0.032123,-16.983825385229675,0.5133660029126214,0.18829753377858244
2679,1,0.52892,101,88,2,12,76,0.461012,0.39144704340087977,0.008012307687877416,0.07344115885203942,0.031962,-17.010440928029027,0.5045569922330096,0.1882252289242135
2680,6,-0.826338,101,87,2,11,76,0.460954,0.39153825473761183,0.007986597692104712,0.07337597944998761,0.032243,-17.041497105585663,0.5122578242718446,0.1869444167882912
2681,6,-0.534075,101,87,2,11,76,0.460898,0.39159335138607015,0.007986597692104712,0.07337597944998761,0.032482,-17.061504349598607,0.5170049427184465,0.1860443507688737
2682,6,-0.405126,101,87,2,11,76,0.460845,0.39163227377994914,0.009309309201258885,0.07823900668052818,0.032703,-17.0766318227054,0.5214093242718447,0.18540123717664073
2683,6,-0.70588,101,87,2,11,76,0.460806,0.39170892036518656,0.009309309201258885,0.07823900668052818,0.032967,-17.10290382751123,0.525852254368932,0.18491580028343682
2684,6,-0.883093,101,86,2,11,75,0.460776,0.39180241406397276,0.009309309201258885,0.07823900668052818,0.033251,-17.135664321410907,0.529507740776699,0.18457897382712615
2685,6,0.562145,101,87,2,11,76,0.460812,0.39174379645975205,0.009309309201258885,0.07823900668052818,0.033008,-17.114878392333235,0.5226613233009708,0.18882264106013588
2686,3,0.784713,101,87,2,11,76,0.460828,0.39167392296754844,0.009309309201258885,0.07823900668052818,0.032927,-17.156841269792782,0.5170130514563106,0.18457897382712615
2687,3,-0.738231,101,87,2,11,76,0.460763,0.3916620296071734,0.009309309201258885,0.07823900668052818,0.033088,-17.117274469663332,0.524013745631068,0.18943334275916499
2688,6,-0.869965,101,87,2,11,76,0.460735,0.3917549953534695,0.009309309201258885,0.07823900668052818,0.033372,-17.14954794396754,0.5309252699029127,0.1848868733416893
2689,6,-0.788804,101,87,2,11,76,0.460714,0.391842043205232,0.009309309201258885,0.07823900668052818,0.033648,-17.178714831783076,0.5344215533980583,0.18457897382712615
2690,6,-0.320118,101,84,6,12,72,0.460374,0.39155785315343,0.009062221979091383,0.07774463407578817,0.033914,-17.190517625763658,0.5375397951456311,0.18317248224136565
2691,6,0.262875,102,82,2,6,76,0.460604,0.3917793669904159,0.009062221979091383,0.07774463407578817,0.033995,-17.195948508719425,0.5301351252427183,0.18310706368688884
2692,6,-0.519531,101,84,6,12,72,0.460256,0.3915144778146999,0.0061217676545706,0.07774463407578817,0.034325,-17.215103656971856,0.5396893378640777,0.18221704265129016
2693,6,0.663821,102,82,2,6,76,0.46049,0.39173599165168577,0.0061217676545706,0.07774463407578817,0.034406,-17.22877856824478,0.5319273116504852,0.18205184577966121
2694,6,-0.556346,101,84,6,12,72,0.460147,0.3914746656386521,0.0054156393413119655,0.07774463407578817,0.034749,-17.249291094134747,0.5416561262135923,0.18125505108710457
2695,6,0.701911,102,82,2,6,76,0.460386,0.39169617947563795,0.0054156393413119655,0.07774463407578817,0.03483,-17.26371415869785,0.5335536495145631,0.18108037503532468
2696,6,0.669709,101,84,6,12,72,0.460737,0.39194653316653316,0.0061217676545706,0.07774463407578817,0.03445,-17.239021914781993,0.5235248174757281,0.1847943449382373
2697,3,-0.75843,102,82,2,6,76,0.460554,0.39179167125302716,0.0061217676545706,0.07774463407578817,0.034447,-17.244862970445425,0.530517827184466,0.18501339736542174
2698,3,0.458141,101,84,6,12,72,0.460917,0.3920818194908114,0.009062221979091383,0.07774463407578817,0.034159,-17.269924113616945,0.5244984427184465,0.1805865572359719
2699,3,-0.873562,102,82,2,6,76,0.460737,0.3919264684913271,0.009062221979091383,0.07774463407578817,0.034155,-17.27693456561263,0.5310378854368932,0.18076517158332894
2700,6,0.477707,100,84,2,8,76,0.460945,0.392113026738787,0.011068708744189961,0.07771623258055248,0.034196,-17.284848542594098,0.5232701805825244,0.17885241702022217
2701,6,0.510972,100,84,2,8,76,0.461164,0.3923020165020863,0.011068708744189961,0.07771623258055248,0.034239,-17.293313618798862,0.5156678737864077,0.1773933146901251
2702,6,0.441762,100,84,2,8,76,0.46138,0.3924859473420767,0.011068708744189961,0.07771623258055248,0.034276,-17.30063211754555,0.5092779912621357,0.17665600760274644
2703,6,0.475343,100,84,2,8,76,0.461607,0.3926723328667035,0.011068708744189961,0.07287588960853114,0.034316,-17.30850693894008,0.5026373378640775,0.1762018217775037
2704,6,-0.349517,100,84,2,8,76,0.461395,0.3924951446956811,0.011068708744189961,0.07771623258055248,0.034287,-17.30271663602746,0.5105879155339803,0.17799209168041633
2705,6,-0.678896,100,84,2,8,76,0.461151,0.39229388052095765,0.011068708744189961,0.07771623258055248,0.034229,-17.29146963037874,0.5186532077669902,0.18009708100080468
2706,6,-0.378451,100,84,2,8,76,0.460948,0.39211457740111916,0.011068708744189961,0.07771623258055248,0.034197,-17.28519997971678,0.5265285126213594,0.18191499750565907
2707,6,-0.77476,100,84,2,8,76,0.460706,0.39190630614764893,0.009102212339772188,0.07771623258055248,0.034132,-17.27236484239992,0.5346395951456311,0.18409629925323187
2708,6,0.414442,100,84,2,8,76,0.460907,0.39208824007890325,0.011068708744189961,0.07771623258055248,0.034167,-17.279230737563207,0.5268584611650485,0.18224399323381438
2709,6,-0.699119,100,84,2,8,76,0.460674,0.3918854977129665,0.009102212339772188,0.07771623258055248,0.034108,-17.26764870442993,0.5349596048543689,0.18436830527264936
2710,6,-0.657409,100,84,2,8,76,0.460491,0.3917338573681842,0.009147219587702824,0.07777867953447708,0.034108,-17.26633856588624,0.5425217067961164,0.18619210449595033
2711,6,0.297249,100,84,2,8,76,0.460573,0.39180373086038783,0.009262219537346777,0.07777867953447708,0.034189,-17.26693094811925,0.5346449485436893,0.1850550697386688
2712,6,0.588921,100,84,2,8,76,0.460665,0.3918736043525914,0.011198203049764719,0.07777867953447708,0.03427,-17.268104597536727,0.5268753601941748,0.18461264255420276
2713,6,-0.26377,100,84,2,8,76,0.460576,0.39180545262723926,0.009262219537346777,0.07777867953447708,0.034191,-17.26757893481828,0.5347575048543689,0.185729042360028
2714,6,0.408563,100,84,2,8,76,0.460668,0.39187532611944276,0.011198203049764719,0.07777867953447708,0.034272,-17.268393153264885,0.5269927349514563,0.18453170391342605
2715,6,-0.19839,100,84,2,8,76,0.460612,0.39182406692781935,0.009262219537346777,0.07777867953447708,0.034212,-17.267997784138668,0.5347597000000001,0.18549170915614452
2716,6,-0.365069,100,84,2,8,76,0.46053,0.39175419343561574,0.009147219587702824,0.07777867953447708,0.034131,-17.26727024588624,0.5425752728155339,0.18666665459303772
2717,6,-0.306907,100,84,2,8,76,0.460355,0.39160255309083347,0.008209227240573021,0.07777867953447708,0.034131,-17.26665861588624,0.546528045631068,0.18877996197167846
2718,6,-0.116916,100,84,2,8,76,0.460259,0.3914879135302101,0.007177305822969399,0.07777867953447708,0.03418,-17.2664256169542,0.5496176699029126,0.19051594566099883
2719,6,-0.423928,100,84,2,8,76,0.460101,0.3913362731854278,0.007177305822969399,0.07777867953447708,0.03418,-17.26558077811925,0.5513369194174756,0.19269466702022217
2720,6,0.454387,100,83,2,7,76,0.46027,0.3915815737431638,0.007014906766953065,0.07746507623105356,0.033937,-17.264962553278753,0.5431938194174757,0.19300029265129012
2721,6,0.678896,100,83,2,7,76,0.460445,0.3918268743008998,0.00804702129085203,0.07746507623105356,0.033694,-17.264038867938947,0.5351401339805826,0.19321707439886296
2722,6,-0.432118,100,83,2,7,76,0.460171,0.3915117002509602,0.007014906766953065,0.07746507623105356,0.033856,-17.26462679441606,0.5430659300970873,0.19290263672896005
2723,6,-0.294435,100,83,2,7,76,0.459905,0.39119652620102063,0.0065939959817499045,0.07746507623105356,0.034018,-17.265027392710095,0.5510805970873786,0.19255070216585324
2724,6,-0.43573,100,83,2,7,76,0.459648,0.39088135215108105,0.0065939959817499045,0.07746507623105356,0.03418,-17.2656202336671,0.5522990446601942,0.19320856740857167
2725,6,-0.196393,100,83,2,7,76,0.459399,0.39056617810114147,0.0065939959817499045,0.07746507623105356,0.034342,-17.265887440699,0.5539733262135922,0.19394469401051342
2726,6,-0.477707,100,83,2,7,76,0.459159,0.3902510040512019,0.0065939959817499045,0.07746507623105356,0.034503,-17.266537393140055,0.5569998514563107,0.19461917051536778
2727,6,0.655686,100,83,2,7,76,0.459399,0.39056617810114147,0.0065939959817499045,0.07746507623105356,0.034342,-17.265645286593593,0.5479850941747572,0.19484513711730955
2728,6,0.461346,101,85,5,12,73,0.459602,0.39068373767983383,0.0065939959817499045,0.07746507623105356,0.033951,-17.245308698373528,0.538581613592233,0.19865121252184026
2729,2,0.31653,101,85,5,12,73,0.459854,0.3909538506905847,0.0065939959817499045,0.07746507623105356,0.033737,-17.259826467402654,0.5395390300970873,0.19514556252184032
2730,2,-0.597175,101,88,2,12,76,0.459399,0.39040713161074253,0.004470756515639022,0.0748264843679298,0.033982,-17.23434653075217,0.540187695145631,0.19901713970630633
2731,3,0.488629,101,88,2,12,76,0.45979,0.39072230566068217,0.004470756515639022,0.0748264843679298,0.03382,-17.256367693697154,0.5333994407766988,0.196104518347083
2732,3,0.555004,101,88,2,12,76,0.460192,0.3910374797106217,0.004470756515639022,0.0748264843679298,0.033658,-17.281245485930164,0.527870032038835,0.1954600797953031
2733,3,0.583519,101,88,2,12,76,0.460606,0.3913526537605613,0.0031303553725763817,0.0748264843679298,0.033496,-17.307259846852492,0.5240451242718446,0.1954600797953031
2734,3,0.578006,101,88,2,12,76,0.460993,0.3916227327931905,0.0036452057385243184,0.0748264843679298,0.033379,-17.332888122823366,0.520250454368932,0.1954600797953031
2735,3,-0.203095,101,88,2,12,76,0.460566,0.3912986737115792,0.0031303553725763817,0.0748264843679298,0.03355,-17.323932372176117,0.5269697844660194,0.19872719872734193
2736,3,-0.430822,101,88,2,12,76,0.460153,0.3909834996616397,0.004470756515639022,0.0748264843679298,0.033712,-17.304841480752167,0.5328947398058251,0.2021252569797691
2737,3,0.507434,101,88,2,12,76,0.460566,0.3912986737115792,0.0031303553725763817,0.0748264843679298,0.03355,-17.32745042759683,0.5267652650485435,0.19872719872734193
2738,3,0.583605,101,88,2,12,76,0.46099,0.39161384776151886,0.0036452057385243184,0.0748264843679298,0.033388,-17.353311583988415,0.5195584242718447,0.19549679824190502
2739,3,0.498452,101,88,2,12,76,0.461356,0.39184725495887973,0.003407847428482096,0.0748264843679298,0.033307,-17.375278362791004,0.516300522330097,0.19549679824190502
2740,3,0.399611,101,84,2,8,76,0.461462,0.39209255551661576,0.0034809024689720974,0.07529126240613639,0.033064,-17.388683996987332,0.5139047213592232,0.1940404875622934
2741,3,0.701608,101,84,2,8,76,0.461575,0.3923378560743518,0.0034809024689720974,0.07529126240613639,0.032822,-17.412239568724118,0.5112062048543689,0.1930696137758856
2742,3,0.330343,101,84,2,8,76,0.461695,0.3925831566320878,0.004220875866751743,0.07529126240613639,0.032579,-17.42333930162595,0.5083876330097088,0.1925841768826817
2743,3,0.257595,101,84,2,8,76,0.461823,0.3928284571898238,0.002490166844415842,0.07529126240613639,0.032336,-17.432001607882697,0.5055104786407766,0.19209873998947782
2744,3,0.744697,101,84,2,8,76,0.461958,0.3930737577475598,0.002490166844415842,0.0764948981594496,0.032094,-17.457064079080105,0.502448013592233,0.19161330309627392
2745,3,-0.23017,101,84,2,8,76,0.461823,0.3928284571898238,0.002490166844415842,0.07529126240613639,0.032336,-17.449311591539658,0.5092617339805823,0.1940404875622934
2746,3,0.351744,101,84,2,8,76,0.461958,0.3930737577475598,0.002490166844415842,0.0764948981594496,0.032094,-17.46114939979208,0.5024053563106795,0.19161330309627392
2747,3,-0.115136,100,84,2,8,76,0.461492,0.39256886541662095,0.002490166844415842,0.0764948981594496,0.032211,-17.459934197850334,0.5117894728155339,0.19223955795064285
2748,3,-0.530645,100,84,2,8,76,0.461,0.3920321775296955,0.0017196696994775398,0.0764948981594496,0.032292,-17.454333490892402,0.5177656233009709,0.19272499484384673
2749,3,0.235439,100,84,2,8,76,0.461492,0.39256886541662095,0.002490166844415842,0.0764948981594496,0.032211,-17.456818442025092,0.5105907922330096,0.1923296531771801
2750,3,0.64056,100,83,2,7,76,0.46156,0.3926506322691996,0.002653586304238019,0.07855787618302734,0.03213,-17.46322102915408,0.5024206330097087,0.1920280457985393
2751,3,-0.478257,100,83,2,7,76,0.461492,0.39256886541662095,0.002653586304238019,0.07855787618302734,0.032211,-17.458440704882236,0.5084324757281552,0.19273867007038395
2752,3,-0.609134,100,83,2,7,76,0.461428,0.39248709856404224,0.002653586304238019,0.07855787618302734,0.032292,-17.452352220443956,0.5143591436893203,0.19351091803154902
2753,3,0.460005,100,83,2,7,76,0.461492,0.39256886541662095,0.002653586304238019,0.07855787618302734,0.032211,-17.45695010981982,0.5083066242718445,0.19280888774028684
2754,3,0.400197,100,83,2,7,76,0.46156,0.3926506322691996,0.002653586304238019,0.07855787618302734,0.03213,-17.46095019884895,0.5020943116504853,0.1921350181286364
2755,3,0.591781,101,85,2,9,76,0.461634,0.3926045454977461,0.004512684058179456,0.07855787618302734,0.031726,-17.494386472216956,0.4989492126213593,0.19019327055582091
2756,3,0.165528,101,85,2,9,76,0.461714,0.39255845872629264,0.004097341592882086,0.07855787618302734,0.031321,-17.503738989322827,0.4954345165048543,0.18825152298300535
2757,3,-0.366003,101,85,2,9,76,0.461574,0.39252277864516744,0.004512684058179456,0.07855787618302734,0.031807,-17.48305943463258,0.5017970951456309,0.1921350181286364
2758,6,-0.520237,100,83,2,7,76,0.461505,0.3924410117925887,0.004512684058179456,0.07855787618302734,0.031888,-17.48981685208057,0.5090968067961165,0.19184421628397624
2759,6,-0.625984,101,85,2,9,76,0.461299,0.3920562306639259,0.001925848696501101,0.07855787618302734,0.031969,-17.500199018439794,0.5156758252427184,0.19042245803154903
2760,6,-0.756826,101,87,2,11,76,0.461055,0.3916592897614077,0.0020185008785353576,0.07890276754072963,0.032212,-17.5177811524851,0.5222910446601942,0.18987711498947785
2761,6,-0.777412,101,87,2,11,76,0.460821,0.3991398183358981,0.0037452481488236635,0.07890276754072963,0.032454,-17.535841513973775,0.5286984786407767,0.18934853853316713
2762,6,-0.782162,101,87,2,11,76,0.460598,0.3988945715721441,0.0037452481488236635,0.07890276754072963,0.032697,-17.554012236287694,0.5352684631067961,0.18930810163996326
2763,6,-0.695572,101,87,2,11,76,0.460384,0.39864932480839005,0.0037452481488236635,0.07890276754072963,0.03294,-17.57017134712911,0.5416597281553398,0.18921840066908946
2764,6,0.54258,101,87,2,11,76,0.460598,0.3988945715721441,0.0037452481488236635,0.07890276754072963,0.032697,-17.55756644598025,0.53221173592233,0.19178004168850696
2765,3,-0.235439,101,87,2,11,76,0.460386,0.3986311583814453,0.0037452481488236635,0.07890276754072963,0.033263,-17.541957915818433,0.5392722747572815,0.1966344106205458
2766,6,-0.496639,101,87,2,11,76,0.460177,0.39838591161769127,0.0037452481488236635,0.07890276754072963,0.033506,-17.553495541999666,0.5483336029126212,0.19408415382442928
2767,6,-0.492647,101,87,2,11,76,0.459978,0.39814066485393723,0.0037452481488236635,0.07890276754072963,0.033749,-17.564940411627497,0.5554647922330097,0.19153488634870114
2768,6,-0.55469,101,87,2,11,76,0.459789,0.3978954180901832,0.0037452481488236635,0.07890276754072963,0.033992,-17.577826631773124,0.5609974844660194,0.19124549478990932
2769,6,-0.415435,101,87,2,11,76,0.45961,0.4058434203057197,0.004282386539834534,0.07890276754072963,0.034237,-17.58747777654659,0.5667415262135923,0.19148185134330736
2770,6,-0.458722,101,83,3,8,75,0.459738,0.39795215715264937,0.004238221742694154,0.07885097232303642,0.034399,-17.592884318186286,0.5723682592233009,0.1913391862947637
2771,1,-0.579004,101,83,3,8,75,0.459763,0.39808840535473494,0.004238221742694154,0.07885097232303642,0.034722,-17.557845793429003,0.5809822572815533,0.1947372445471909
2772,1,-0.184514,101,83,3,8,75,0.459794,0.3982246535568205,0.004238221742694154,0.07885097232303642,0.035046,-17.546679887603766,0.5906095699029126,0.19813530279961808
2773,1,-0.369959,101,83,3,8,75,0.459832,0.39836090175890615,0.004238221742694154,0.07885097232303642,0.035369,-17.524291722986717,0.5969682650485436,0.20153336105204525
2774,1,-0.38217,101,83,3,8,75,0.459875,0.3984971499609917,0.004238221742694154,0.07885097232303642,0.035693,-17.501164640300633,0.6028689087378641,0.20493141930447242
2775,1,0.546836,101,83,3,8,75,0.459832,0.39836090175890615,0.004238221742694154,0.07885097232303642,0.035369,-17.53425652169222,0.588668059223301,0.20153336105204525
2776,1,0.626627,101,83,3,8,75,0.459794,0.3982246535568205,0.004238221742694154,0.07885097232303642,0.035046,-17.572176995155004,0.5744465582524271,0.19813530279961808
2777,1,0.296207,101,83,3,8,75,0.459763,0.39808840535473494,0.004238221742694154,0.07885097232303642,0.034722,-17.59010201840204,0.5601051339805824,0.19473724454719088
2778,1,0.671714,101,83,3,8,75,0.459738,0.39795215715264937,0.004238221742694154,0.07885097232303642,0.034399,-17.630750938143137,0.5445220883495145,0.1913391862947637
2779,1,-0.357423,101,83,3,8,75,0.459763,0.39808840535473494,0.004238221742694154,0.07885097232303642,0.034722,-17.6091214183481,0.5588600689320388,0.19473724454719088
2780,1,0.678742,101,89,2,13,76,0.459951,0.39819740391640346,0.004425590560281062,0.07937701300572411,0.034156,-17.667358617247775,0.5442087038834951,0.19036831250835592
